bar_time,in_py,in_mt5,class,detail,direction,entry_py,entry_mt5,d_entry_pts,d_sl_pts,d_tp_pts,exit_py,exit_mt5,d_exit_pts,points_py,points_mt5,ambiguous
2024-12-18 22:00:00,True,True,MATCH,,long,1.25948,1.25948,0.0,0.0,0.0,SL,SL,0.0,-0.0053799999999999,-0.00537999999999994,False
2024-12-19 19:00:00,True,True,MATCH,,long,1.25278,1.25278,0.0,0.0,0.0,SL,SL,0.0,-0.00503,-0.00503000000000009,False
2024-12-20 07:00:00,True,True,MATCH,,long,1.24827,1.24827,0.0,0.0,0.0,TP,TP,0.0,0.00537,0.005370000000000097,False
2025-01-02 12:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-01-03 00:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-01-08 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-01-09 09:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-01-13 03:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-01-17 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-02-03 01:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-02-06 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-02-27 20:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-02-28 21:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-03-21 07:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-03-26 16:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-04-04 12:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-04-07 01:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-04-07 19:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-04-23 01:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-04-30 17:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-05-01 09:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-05-12 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-05-28 08:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-05-29 03:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-06-10 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-06-17 18:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-06-18 06:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-06-23 01:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-02 13:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-07 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-08 17:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-11 15:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-14 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-14 22:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-15 20:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-25 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-28 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-28 23:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-30 22:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-07-31 17:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-01 13:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-18 22:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-20 06:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-22 08:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-27 14:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-08-29 13:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-02 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-03 07:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-18 17:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-19 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-19 22:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-24 13:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-09-25 16:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-02 18:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-07 15:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-09 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-10 14:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-14 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-22 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-28 16:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-29 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-10-30 15:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-11-04 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-11-04 23:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-11-19 18:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-12-17 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2025-12-31 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-01-08 00:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-01-08 16:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-01-15 16:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-01-19 01:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-02 02:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-05 11:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-17 10:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-18 22:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-19 15:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
2026-02-26 20:00:00,True,False,LOGIC,python-only trade,long,,,,,,,,,,,
