date,equity
2023-10-27,10095.160515000003
2023-10-29,10090.308915000003
2023-10-30,10078.889715000003
2023-10-31,10057.396215000002
2023-11-01,10062.954615000004
2023-11-02,10060.377015000004
2023-11-03,10068.207015000004
2023-11-05,10066.333215000002
2023-11-06,10051.200615000003
2023-11-07,10041.778365000004
2023-11-08,10049.799540000004
2023-11-09,10044.265340000004
2023-11-10,10064.865340000004
2023-11-12,10063.722740000003
2023-11-13,10058.638540000004
2023-11-14,10046.037615000003
2023-11-15,10034.651365000003
2023-11-16,10046.919365000003
2023-11-17,10045.564365000002
2023-11-19,10044.943365000005
2023-11-20,10038.508740000003
2023-11-21,10035.891740000005
2023-11-22,10033.368540000003
2023-11-23,10032.389340000003
2023-11-24,10039.013340000003
2023-11-26,10046.491740000003
2023-11-27,10050.148915000003
2023-11-28,10091.447315000003
2023-11-29,10083.681115000003
2023-11-30,10080.932915000005
2023-12-01,10119.971915000004
2023-12-03,10138.637315000004
2023-12-04,10061.121865000005
2023-12-05,10056.210265000003
2023-12-06,10057.646065000003
2023-12-07,10058.222215000003
2023-12-08,10036.591040000005
2023-12-10,10038.023480000003
2023-12-11,10049.504960000004
2023-12-12,10051.819400000004
2023-12-13,10022.677850000004
2023-12-14,10022.406875000002
2023-12-15,10018.665875000002
2023-12-17,10018.612100000004
2023-12-18,10018.612100000004
2023-12-19,10018.612100000004
2023-12-20,10018.612100000004
2023-12-21,10018.612100000004
2023-12-22,10021.948700000004
2023-12-26,10029.942300000004
2023-12-27,10045.787100000003
2023-12-28,10032.343900000003
2023-12-29,10024.364200000004
2024-01-01,10025.197800000004
2024-01-02,10022.921000000004
2024-01-03,10013.859920000003
2024-01-04,10012.386240000003
2024-01-05,10014.014540000004
2024-01-07,10014.014540000004
2024-01-08,10003.507780000004
2024-01-09,10004.449700000003
2024-01-10,10006.286340000004
2024-01-11,9994.696870000003
2024-01-12,9989.867545000003
2024-01-14,9989.974945000004
2024-01-15,9989.763745000004
2024-01-16,9986.877970000003
2024-01-17,9981.557830000003
2024-01-18,9966.996790000005
2024-01-19,9955.425690000004
2024-01-21,9955.425690000004
2024-01-22,9955.425690000004
2024-01-23,9955.425690000004
2024-01-24,9955.425690000004
2024-01-25,9955.425690000004
2024-01-26,9955.425690000004
2024-01-28,9955.425690000004
2024-01-29,9952.824390000003
2024-01-30,9953.611590000004
2024-01-31,9952.500690000004
2024-02-01,9962.809490000005
2024-02-02,9948.985790000004
2024-02-04,9947.660990000004
2024-02-05,9939.735910000005
2024-02-06,9936.882870000005
2024-02-07,9936.097190000006
2024-02-08,9937.407510000005
2024-02-09,9941.247510000005
2024-02-11,9941.958470000003
2024-02-12,9943.392790000004
2024-02-13,9961.275085000005
2024-02-14,9961.958625000005
2024-02-15,9945.919145000003
2024-02-16,9938.797445000006
2024-02-18,9935.961145000005
2024-02-19,9934.089895000005
2024-02-20,9937.498895000004
2024-02-21,9938.091895000005
2024-02-22,9937.739895000006
2024-02-23,9930.226020000006
2024-02-25,9924.344020000004
2024-02-26,9926.160020000005
2024-02-27,9924.438020000005
2024-02-28,9921.351395000005
2024-02-29,9922.587445000005
2024-03-01,9964.315745000005
2024-03-03,9957.832745000005
2024-03-04,10005.736745000004
2024-03-05,10022.593745000004
2024-03-06,10052.902745000005
2024-03-07,10069.546745000005
2024-03-08,10101.496745000004
2024-03-10,10100.803745000005
2024-03-11,10103.872745000004
2024-03-12,10067.175395000004
2024-03-13,10081.247795000005
2024-03-14,10069.895195000005
2024-03-15,10063.847195000004
2024-03-17,10059.156395000004
2024-03-18,10049.102690000005
2024-03-19,10050.093650000004
2024-03-20,10045.760650000004
2024-03-21,10018.457950000004
2024-03-22,10015.698250000003
2024-03-24,10015.698250000003
2024-03-25,10015.698250000003
2024-03-26,10015.698250000003
2024-03-27,10015.698250000003
2024-03-28,10023.348475000004
2024-03-31,10031.848525000003
2024-04-01,10031.655925000005
2024-04-02,10059.842125000003
2024-04-03,10076.488525000004
2024-04-04,10058.781925000005
2024-04-05,10100.694925000003
2024-04-07,10078.121125000003
2024-04-08,10108.852525000004
2024-04-09,10117.130725000005
2024-04-10,10101.872125000004
2024-04-11,10140.541525000004
2024-04-12,10109.617525000003
2024-04-14,10116.248725000003
2024-04-15,10142.939125000003
2024-04-16,10142.388325000004
2024-04-17,10128.740725000003
2024-04-18,10137.062125000002
2024-04-19,10148.717125000003
2024-04-21,10138.032325000004
2024-04-22,10103.525525000005
2024-04-23,10094.889860000003
2024-04-24,10095.684180000004
2024-04-25,10091.486500000003
2024-04-26,10082.724950000002
2024-04-28,10081.208550000003
2024-04-29,10081.497750000004
2024-04-30,10078.927160000005
2024-05-01,10064.682470000003
2024-05-02,10068.815630000003
2024-05-03,10069.279630000003
2024-05-05,10070.561110000002
2024-05-06,10063.950270000003
2024-05-07,10067.103750000004
2024-05-08,10068.134910000004
2024-05-09,10064.762410000003
2024-05-10,10071.177635000004
2024-05-12,10072.091635000004
2024-05-13,10058.186585000001
2024-05-14,10063.546985000003
2024-05-15,10078.310810000003
2024-05-16,10067.796410000004
2024-05-17,10091.934635000003
2024-05-19,10100.068835000002
2024-05-20,10102.738235000004
2024-05-21,10093.772435000003
2024-05-22,10060.235420000003
2024-05-23,10070.499890000003
2024-05-24,10068.583890000004
2024-05-26,10067.954850000004
2024-05-27,10061.074160000002
2024-05-28,10060.013640000003
2024-05-29,10064.222800000003
2024-05-30,10062.401960000003
2024-05-31,10066.185960000003
2024-06-02,10066.389440000003
2024-06-03,10061.736600000004
2024-06-04,10066.348080000003
2024-06-05,10060.899240000002
2024-06-06,10063.037440000004
2024-06-07,10037.958340000003
2024-06-09,10036.690780000003
2024-06-10,10028.540260000002
2024-06-11,10026.173370000004
2024-06-12,10023.471690000004
2024-06-13,10029.878010000002
2024-06-14,10018.742010000002
2024-06-16,10021.580970000003
2024-06-17,10022.571290000002
2024-06-18,10020.730250000002
2024-06-19,10020.716570000002
2024-06-20,10022.157920000001
2024-06-21,9998.434370000003
2024-06-23,9998.434370000003
2024-06-24,9998.434370000003
2024-06-25,9998.434370000003
2024-06-26,9998.703335000002
