year,start_equity,end_equity,pnl,return_pct,max_dd_pct,trades,campaigns
2021,100000.0,100000.0,0.0,0.0,0.0,0,0
2022,100000.0,98139.29488771787,-1860.7051122821285,-1.8607051122821239,2.1596449038272767,39,15
2023,98139.29488771787,99271.56341912776,1132.2685314098926,1.1537361591045903,2.146238440144154,79,26
2024,99271.56341912776,98774.50566978617,-497.05774934159126,-0.500705068220797,1.8659466437632815,83,37
2025,98774.50566978617,101788.4473298656,3013.941660079421,3.051335604913441,2.376524477797708,73,31
2026,101788.4473298656,102701.63603286662,913.1887030010257,0.8971437593911391,2.6530800540521318,27,11
