year,start_equity,end_equity,pnl,return_pct,max_dd_pct,trades,campaigns
2021,10000.0,10000.0,0.0,0.0,0.0,0,0
2022,10000.0,9887.321640000002,-112.67835999999807,-1.126783599999981,1.7478231533510542,39,15
2023,9887.321640000002,10024.364200000004,137.04256000000169,1.3860433086912538,1.8356993176273297,79,26
2024,10024.364200000004,9973.02787,-51.33633000000373,-0.5121155713796122,2.0601032157519,87,38
2025,9973.02787,10269.178899999997,296.15102999999726,2.9695197272119556,2.451330459523538,73,31
2026,10269.178899999997,10362.447184999997,93.2682850000001,0.9082350780742487,2.6058737041555813,28,12
