campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
33,2023-07-24 20:00:00,2023-07-26 08:00:00,flat,short,10,1.5,fast,1,1,0.03,0.03,-51.690000000000055,0.29999999999972715,0.2355,-1.0217999999999998,0.09,-53.24729999999978,54.53011160286135,-0.9479166368932891,-0.9764751700454202,-50.385299999999916,0.0,-0.9239904067490676,0.0
34,2023-07-27 16:00:00,2023-07-31 12:00:00,flat,short,12,3.8333333333333335,"fast,medium",2,2,0.04,0.04,-85.7207349630271,0.1999999999998181,0.157,3.7727999999999997,0.16,-82.30493496302691,85.72073496302704,-1.0000000000000007,-0.9601519982128778,-81.70420000000195,0.0,-0.9531439509383873,0.0
35,2023-08-02 16:00:00,2023-08-23 12:00:00,reversal,short,90,20.833333333333332,"fast,medium",2,2,0.06,0.06,163.64999999999984,1.2599999999995362,0.35324999999999995,35.37,1.2000000000000002,197.4067500000003,122.99888191728323,1.33049989925969,1.604947515968124,-45.121500000001106,314.184900000002,-0.3668447980717851,2.5543719999933936
36,2023-08-23 16:00:00,2023-08-25 16:00:00,flat,long,13,2.0,"fast,medium",2,2,0.06,0.06,-77.02295298896388,2.879999999999427,0.35324999999999995,-2.5938,0.12,-82.85000298896331,97.85013536419672,-0.7871522374730052,-0.8467029982186214,-69.98924999999872,0.17250000000240107,-0.7152698331944027,0.0017628999628907889
37,2023-08-29 16:00:00,2023-09-05 04:00:00,reversal,long,28,6.5,"fast,medium",2,2,0.06,0.06,-2.9700000000007094,2.009999999999536,0.35324999999999995,-22.007999999999996,0.30000000000000004,-27.34125000000024,101.82523294184689,-0.02916762293779281,-0.2685115389386344,-14.141250000000582,63.84449999999924,-0.13887765921514514,0.6270007753035173
38,2023-09-05 08:00:00,2023-09-15 04:00:00,flat,short,48,9.833333333333334,fast,1,1,0.04,0.04,69.0,0.3499999999996817,0.27475,11.632799999999998,0.43,80.00805000000032,51.690624286241814,1.3348648996364574,1.5478251830921608,-2.1847500000003492,127.47684999999728,-0.042265885354800234,2.4661503272640304
39,2023-09-18 16:00:00,2023-09-21 08:00:00,flat,long,17,2.6666666666666665,"fast,medium",2,2,0.08,0.06,-75.48062502921584,1.9599999999995816,0.314,-14.671999999999999,0.16,-92.42662502921542,107.11950243011577,-0.7046394290195571,-0.86283657907685,-70.6859999999997,70.55649999999878,-0.6598798388380761,0.6586709086520401
40,2023-09-21 12:00:00,2023-10-11 08:00:00,flat,short,84,19.833333333333332,"fast,medium,slow",3,3,0.11000000000000001,0.07,576.0600000000006,1.5199999999993001,0.39250000000000007,29.396400000000003,1.1600000000000004,603.5439000000013,156.86641452457596,3.6722965954560682,3.8475023594387388,-30.2203499999996,668.3210500000023,-0.19265022466147483,4.260447030841632
41,2023-10-11 12:00:00,2023-11-07 08:00:00,flat,long,114,26.833333333333332,"fast,medium",2,2,0.06,0.06,591.8100000000006,1.699999999999136,0.51025,-85.2024,1.42,504.39735000000144,109.98179900209833,5.380981265715699,4.586189302016947,-48.48750000000109,718.6964999999982,-0.44086840222604473,6.53468579820454
42,2023-11-08 16:00:00,2023-11-15 04:00:00,reversal,short,28,6.5,"fast,medium",2,2,0.06,0.06,-54.66000000000008,1.0499999999997272,0.35324999999999995,10.610999999999999,0.39,-45.452249999999815,117.42201049015553,-0.46550046087469,-0.3870845832929292,-47.66070000000036,113.27850000000035,-0.40589238594237964,0.9647126592973592
43,2023-11-15 08:00:00,2023-11-20 12:00:00,flat,long,20,5.166666666666667,fast,1,1,0.03,0.03,-9.510000000000218,0.9599999999991269,0.2355,-5.7378,0.18,-16.443299999999347,55.46035215773094,-0.17147384807354787,-0.29648747907755973,-41.977499999999054,55.21050000000105,-0.7568920565201923,0.9954949410162542
44,2023-11-21 12:00:00,2023-12-04 12:00:00,reversal,long,55,13.0,"fast,medium",2,2,0.06,0.06,170.21999999999935,0.8999999999991815,0.2355,-53.447999999999986,0.7800000000000002,115.63650000000018,125.51487096223359,1.3561739632526664,0.9212972065660193,-52.98749999999927,485.59650000000147,-0.42216113193426125,3.868836387889954
45,2023-12-04 16:00:00,2023-12-07 12:00:00,flat,short,18,2.8333333333333335,fast,1,1,0.01,0.01,-11.160000000000082,0.3499999999996817,0.27475,-1.965,0.08999999999999998,-13.749749999999763,35.88498203729898,-0.3109936069746485,-0.3831616798834739,-10.125750000001062,8.871049999999741,-0.2821723580487325,0.2472078707125766
46,2023-12-11 08:00:00,2023-12-13 20:00:00,flat,short,16,2.5,"fast,medium",2,2,0.04,0.04,-108.39999999999964,0.1999999999998181,0.157,3.7727999999999997,0.08,-104.98419999999945,108.13546324030622,-1.0024463460160664,-0.9708581889245361,-129.06419999999707,66.92300000000068,-1.1935418421723643,0.618881151424669
47,2023-12-14 00:00:00,2023-12-15 20:00:00,flat,long,12,1.8333333333333333,fast,1,1,0.02,0.02,-25.5,0.29999999999972715,0.0785,-1.048,0.02,-26.926499999999727,57.25503552703165,-0.445375673340745,-0.47029051247880194,-26.746499999999287,19.073500000000422,-0.467146684196389,0.33313227080254465
48,2023-12-22 00:00:00,2024-01-03 08:00:00,reversal,long,38,12.333333333333334,"fast,medium",2,2,0.06,0.06,8.640000000000327,1.0500000000010914,0.35324999999999995,-39.3,0.5700000000000001,-32.063250000000764,129.98594380526006,0.06646872536421664,-0.2466670553859015,-3.3554999999996653,203.81249999999818,-0.025814329624953496,1.5679579963302972
49,2024-01-03 12:00:00,2024-01-05 16:00:00,flat,short,14,2.1666666666666665,fast,1,1,0.02,0.02,-45.9068747256988,0.24999999999977263,0.19625,-3.7727999999999997,0.07,-50.12592472569857,45.90687472569922,-0.9999999999999909,-1.0919045355452497,-14.034649999999601,14.833749999999782,-0.3057200056387815,0.3231269845449895
50,2024-01-08 12:00:00,2024-01-11 12:00:00,flat,short,19,3.0,"fast,medium",2,2,0.04,0.04,-99.13121686383056,0.1999999999998181,0.157,4.715999999999999,0.12,-94.77221686383038,99.13121686383028,-1.0000000000000029,-0.9560279784925111,-78.21379999999954,0.0,-0.7889926349581328,0.0
