campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
58,2024-05-22 20:00:00,2024-06-06 00:00:00,reversal,short,62,14.166666666666666,"fast,medium",2,2,0.06,0.04,-32.69999999999982,0.9500000000025466,0.58875,-5.816399999999998,0.46,-40.05515000000236,148.54841885285276,-0.22013024610104653,-0.26964373171605205,-12.372450000009849,102.03174999999464,-0.08328900499617971,0.68685853937674
59,2024-06-06 04:00:00,2024-06-07 12:00:00,flat,long,9,1.3333333333333333,"fast,medium",2,2,0.06,0.06,-301.1999999999989,1.2000000000007276,0.314,-2.6723999999999997,0.08,-305.38639999999964,181.51181197782455,-1.659396139116262,-1.6824602028506495,-305.9780000000028,98.06200000000536,-1.6857194948689311,0.5402513419456453
60,2024-06-20 04:00:00,2024-06-21 16:00:00,flat,long,10,1.5,"fast,medium",2,2,0.06,0.06,-142.46999999999935,0.9000000000005457,0.2355,-3.1439999999999997,0.06,-146.7494999999999,160.09872548619455,-0.8898884083389199,-0.9166187897770256,-146.14949999999953,97.21050000000105,-0.912871102228744,0.6071909673533509
61,2024-06-26 16:00:00,2024-06-27 16:00:00,flat,short,7,1.0,fast,1,1,0.03,0.03,-76.97999999999956,0.1500000000005457,0.11775,0.7073999999999999,0.03,-76.5403500000001,79.54674540040597,-0.9677328671652567,-0.9622059282843957,-76.54034999999567,4.77225000000908,-0.9622059282843399,0.05999302643983125
62,2024-07-03 08:00:00,2024-07-25 00:00:00,reversal,long,95,21.666666666666668,"fast,medium,slow",3,4,0.12,0.12,546.6400000000021,2.6000000000030923,0.942,-126.808,1.9000000000000001,416.28999999999905,348.3813847659525,1.5690849853164301,1.1949260729865592,-74.77499999999418,1259.7690000000148,-0.21463546351717122,3.616062898556837
63,2024-07-25 04:00:00,2024-07-30 16:00:00,reversal,short,22,5.5,"fast,medium",2,2,0.06,0.06,-166.26000000000022,1.160000000002583,0.51025,4.270599999999999,0.31000000000000005,-163.6596500000028,198.43492453973545,-0.8378565435778802,-0.8247522475169481,-129.91330000000016,90.1823000000004,-0.6546896938698197,0.45446788265309573
64,2024-07-30 20:00:00,2024-08-05 08:00:00,reversal,long,22,5.5,"fast,medium",2,2,0.05,0.05,-193.13999999999987,1.7200000000020736,0.3925,-5.030399999999999,0.21,-200.28290000000194,166.161568481995,-1.1623626435671748,-1.2053503215558794,-57.71029999999155,185.04269999999087,-0.34731436713806024,1.1136311584591343
65,2024-08-05 12:00:00,2024-08-08 12:00:00,flat,short,19,3.0,fast,1,1,0.01,0.01,-33.51999999999998,0.2000000000007276,0.157,-0.3929999999999999,0.060000000000000005,-34.27000000000071,54.202693072185745,-0.6184194566745773,-0.6322564075250063,-41.46120000000519,0.0,-0.7649287821324346,0.0
66,2024-08-09 12:00:00,2024-08-14 16:00:00,flat,long,20,5.166666666666667,fast,1,1,0.02,0.02,29.140000000000327,0.3000000000001819,0.0785,-7.336,0.1,21.42550000000015,79.74515957740336,0.36541402831749376,0.2686746144034464,-5.802499999990687,81.78549999999814,-0.07276303703873818,1.0255857588524149
67,2024-08-16 12:00:00,2024-09-04 04:00:00,reversal,long,77,18.666666666666668,"fast,medium,slow",3,5,0.06,0.06,-216.88999999999987,2.1000000000026375,0.785,-45.06400000000001,0.6000000000000001,-264.8390000000025,386.0841510117654,-0.5617687217453027,-0.6859618539273628,-235.93499999999767,196.7685000000056,-0.6110973459586738,0.509651845289058
