sleeve,direction,trades,gross_pnl,spread_slip,commission,swap,net_pnl,avg_holding_nights,total_lot_nights,gross_mean_R,net_mean_R,win_rate_pct
fast,long,90,3395.9100000000035,51.78972647973429,15.569083654244254,-1001.3639999999999,2327.1871898660247,6.388888888888889,15.030000000000001,0.43832873838619996,27.91027591692154,42.22222222222222
fast,short,75,-1207.78,40.531090288487704,12.184500251147675,307.24739999999997,-953.2481905396355,5.226666666666667,10.09,-0.19488095606719852,-11.299133781651918,26.666666666666668
medium,long,51,4068.870000000002,29.388019720072343,8.730076334549828,-1145.464,2885.28790394538,11.372549019607844,17.1,0.986828944096582,34.930920920648695,45.09803921568628
medium,short,43,-2185.270000000003,24.044743407331918,7.142789728268042,216.93599999999992,-1999.5215331356032,5.744186046511628,7.119999999999998,-0.6096363635136348,-23.491819497107592,16.27906976744186
slow,long,29,2454.6999999999985,30.053176430080217,8.379827292957327,-948.9640000000002,1467.3029962769604,16.93103448275862,14.170000000000002,1.0565842816516189,17.574984464456403,48.275862068965516
slow,short,18,-520.599999999996,17.173243674331555,4.788472738832758,188.16839999999996,-354.39331641316033,11.5,6.219999999999999,-0.39277494112591826,-4.16225736193005,22.22222222222222
TOTAL,,306,6005.8300000000045,192.98000000003802,56.79474999999989,-2383.4402,3372.6150499999667,,69.72999999999999,,,
