sleeve,direction,trades,gross_pnl,spread_slip,commission,swap,net_pnl,avg_holding_nights,total_lot_nights,gross_mean_R,net_mean_R,win_rate_pct
fast,long,91,3418.460000000003,51.83350963383512,15.591307670732217,-1005.5559999999999,2345.479182695436,6.571428571428571,15.09,0.4372684172708115,28.105387893601733,41.75824175824176
fast,short,74,-1176.76,40.52064046772032,12.188442901326377,307.24739999999997,-922.2216833690468,5.297297297297297,10.09,-0.1901599402222346,-10.883656686634488,27.027027027027028
medium,long,50,4153.830000000003,29.201626360325584,8.674705871539999,-1145.464,2970.489667768137,11.6,17.1,1.0301993263643177,35.86946633672975,46.0
medium,short,43,-2185.270000000003,24.231136767078677,7.198160191277872,216.93599999999992,-1999.76329695836,5.744186046511628,7.119999999999998,-0.6096363635136348,-23.49465991267252,16.27906976744186
slow,long,28,2536.739999999999,29.07094145098425,8.095554152916026,-948.9640000000002,1550.6095043960984,17.535714285714285,14.170000000000002,1.1243730305938218,18.68474402307571,50.0
slow,short,18,-520.599999999996,18.122145320094077,5.046579212207393,188.16839999999996,-355.6003245322975,11.5,6.219999999999999,-0.39277494112591826,-4.17643335847715,22.22222222222222
TOTAL,,304,6226.400000000006,192.98000000003805,56.79474999999988,-2387.6322,3588.9930499999678,,69.78999999999999,,,
