date,equity
2021-12-31,10000.0
2022-01-02,10000.0
2022-01-03,10000.0
2022-01-04,10000.0
2022-01-05,10000.0
2022-01-06,10000.0
2022-01-07,10000.0
2022-01-09,10000.0
2022-01-10,10000.0
2022-01-11,10000.0
2022-01-12,10000.0
2022-01-13,10000.0
2022-01-14,10000.0
2022-01-16,10000.0
2022-01-17,10000.0
2022-01-18,10000.0
2022-01-19,10000.0
2022-01-20,10000.0
2022-01-21,10000.0
2022-01-23,10000.0
2022-01-24,10000.0
2022-01-25,10000.0
2022-01-26,10000.0
2022-01-27,10000.0
2022-01-28,10000.0
2022-01-30,10000.0
2022-01-31,10000.0
2022-02-01,10000.0
2022-02-02,10000.0
2022-02-03,10000.0
2022-02-04,10000.0
2022-02-06,10000.0
2022-02-07,10000.0
2022-02-08,10000.0
2022-02-09,10000.0
2022-02-10,10000.0
2022-02-11,10000.0
2022-02-13,10000.0
2022-02-14,10000.0
2022-02-15,10000.0
2022-02-16,10000.0
2022-02-17,10000.0
2022-02-18,10000.0
2022-02-20,10000.0
2022-02-21,10000.0
2022-02-22,9909.06125
2022-02-23,10011.653250000001
2022-02-24,10011.0285
2022-02-25,10011.0285
2022-02-27,10011.0285
2022-02-28,10011.0285
2022-03-01,10011.0285
2022-03-02,10011.0285
2022-03-03,10011.0285
2022-03-04,10011.0285
2022-03-06,10011.0285
2022-03-07,9929.289
2022-03-08,10260.597000000002
2022-03-09,9854.433
2022-03-10,9923.1185
2022-03-11,9907.5985
2022-03-13,9843.9905
2022-03-14,9782.1935
2022-03-15,9803.77165
2022-03-16,9790.49745
2022-03-17,9789.458200000001
2022-03-18,9789.458200000001
2022-03-20,9789.458200000001
2022-03-21,9789.458200000001
2022-03-22,9789.458200000001
2022-03-23,9781.64845
2022-03-24,9835.12645
2022-03-25,9828.07645
2022-03-27,9822.13045
2022-03-28,9715.018450000001
2022-03-29,9714.7507
2022-03-30,9714.7507
2022-03-31,9714.7507
2022-04-01,9714.7507
2022-04-03,9714.7507
2022-04-04,9714.7507
2022-04-05,9714.7507
2022-04-06,9714.7507
2022-04-07,9714.7507
2022-04-08,9714.7507
2022-04-10,9714.7507
2022-04-11,9714.7507
2022-04-12,9714.7507
2022-04-13,9714.7507
2022-04-14,9714.7507
2022-04-17,9714.7507
2022-04-18,9639.0712
2022-04-19,9638.5357
2022-04-20,9638.5357
2022-04-21,9638.5357
2022-04-22,9638.5357
2022-04-24,9638.5357
2022-04-25,9638.5357
2022-04-26,9638.5357
2022-04-27,9638.5357
2022-04-28,9638.5357
2022-04-29,9638.5357
2022-05-01,9638.5357
2022-05-02,9638.5357
2022-05-03,9638.5357
2022-05-04,9638.5357
2022-05-05,9638.5357
2022-05-06,9638.5357
2022-05-08,9638.5357
2022-05-09,9638.5357
2022-05-10,9638.5357
2022-05-11,9490.915
2022-05-12,9701.489800000001
2022-05-13,9764.9698
2022-05-15,9745.034200000002
2022-05-16,9688.369
2022-05-17,9748.2934
2022-05-18,9756.608200000002
2022-05-19,9600.583
2022-05-20,9569.803
2022-05-22,9538.047400000003
2022-05-23,9536.3119
2022-05-24,9536.3119
2022-05-25,9536.3119
2022-05-26,9536.3119
2022-05-27,9536.3119
2022-05-29,9536.3119
2022-05-30,9536.3119
2022-05-31,9561.128200000001
2022-06-01,9499.239450000003
2022-06-02,9446.283300000003
2022-06-03,9310.169300000003
2022-06-05,9299.477300000004
2022-06-06,9298.941800000002
2022-06-07,9298.941800000002
2022-06-08,9298.941800000002
2022-06-09,9298.941800000002
2022-06-10,9298.941800000002
2022-06-12,9298.941800000002
2022-06-13,9298.941800000002
2022-06-14,9298.941800000002
2022-06-15,9298.941800000002
2022-06-16,9298.941800000002
2022-06-17,9298.941800000002
2022-06-19,9298.941800000002
2022-06-20,9298.941800000002
2022-06-21,9298.941800000002
2022-06-22,9298.941800000002
2022-06-23,9298.941800000002
2022-06-24,9298.941800000002
2022-06-26,9298.941800000002
2022-06-27,9298.941800000002
2022-06-28,9298.941800000002
2022-06-29,9298.941800000002
2022-06-30,9298.941800000002
2022-07-01,9298.941800000002
2022-07-03,9298.941800000002
2022-07-04,9298.941800000002
2022-07-05,9298.941800000002
2022-07-06,9298.941800000002
2022-07-07,9298.941800000002
2022-07-08,9298.941800000002
2022-07-10,9298.941800000002
2022-07-11,9298.941800000002
2022-07-12,9298.941800000002
2022-07-13,9298.941800000002
2022-07-14,9298.941800000002
2022-07-15,9298.941800000002
2022-07-17,9298.941800000002
2022-07-18,9298.941800000002
2022-07-19,9298.941800000002
2022-07-20,9298.941800000002
2022-07-21,9298.941800000002
2022-07-22,9298.941800000002
2022-07-24,9298.941800000002
2022-07-25,9298.941800000002
2022-07-26,9298.941800000002
2022-07-27,9298.941800000002
2022-07-28,9298.941800000002
2022-07-29,9298.941800000002
2022-07-31,9298.941800000002
2022-08-01,9298.941800000002
2022-08-02,9145.874300000003
2022-08-03,9176.194550000002
2022-08-04,9254.392550000002
2022-08-05,9197.962550000002
2022-08-07,9190.186550000002
2022-08-08,9233.164550000001
2022-08-09,9239.608550000003
2022-08-10,9231.196550000004
2022-08-11,9223.174550000003
2022-08-12,9264.964550000002
2022-08-14,9256.948550000003
2022-08-15,9184.936550000002
2022-08-16,9171.250550000002
2022-08-17,9141.808550000002
2022-08-18,9110.266550000002
2022-08-19,9110.028800000002
2022-08-21,9110.028800000002
2022-08-22,9154.348100000003
2022-08-23,9110.352500000005
2022-08-24,9071.687300000003
2022-08-25,9057.682100000004
2022-08-26,9163.402100000003
2022-08-28,9187.206500000004
2022-08-29,9159.221300000005
2022-08-30,9262.165700000003
2022-08-31,9365.280500000004
2022-09-01,9431.468400000002
2022-09-02,9319.868400000003
2022-09-04,9349.687600000003
2022-09-05,9231.254000000003
2022-09-06,9228.060000000003
2022-09-07,9170.329650000003
2022-09-08,9177.037050000003
2022-09-09,9168.337050000002
2022-09-11,9169.259250000003
2022-09-12,9168.151500000004
2022-09-13,9168.151500000004
2022-09-14,9168.151500000004
2022-09-15,9168.151500000004
2022-09-16,9168.151500000004
2022-09-18,9168.151500000004
2022-09-19,9168.151500000004
2022-09-20,9168.151500000004
2022-09-21,9168.151500000004
2022-09-22,9168.151500000004
2022-09-23,9168.151500000004
2022-09-25,9168.151500000004
2022-09-26,9151.510800000004
2022-09-27,9179.335200000003
2022-09-28,9018.810000000003
2022-09-29,8955.544800000003
2022-09-30,8953.329300000003
2022-10-02,8953.329300000003
2022-10-03,8953.329300000003
2022-10-04,8953.329300000003
2022-10-05,8953.329300000003
2022-10-06,8953.329300000003
2022-10-07,8953.329300000003
2022-10-09,8953.329300000003
2022-10-10,8953.329300000003
2022-10-11,8953.329300000003
2022-10-12,8953.329300000003
2022-10-13,8953.329300000003
2022-10-14,8953.329300000003
2022-10-16,8953.329300000003
2022-10-17,8953.329300000003
2022-10-18,8953.329300000003
2022-10-19,8953.329300000003
2022-10-20,8953.329300000003
2022-10-21,8832.975300000002
2022-10-23,8832.975300000002
2022-10-24,8832.975300000002
2022-10-25,8832.975300000002
2022-10-26,8813.135550000003
2022-10-27,8795.633550000004
2022-10-28,8761.375800000003
2022-10-30,8761.375800000003
2022-10-31,8761.375800000003
2022-11-01,8761.375800000003
2022-11-02,8761.375800000003
2022-11-03,8732.475450000004
2022-11-04,8711.659950000005
2022-11-06,8679.373950000005
2022-11-07,8681.491950000005
2022-11-08,8737.580950000005
2022-11-09,8732.302950000007
2022-11-10,9013.324950000006
2022-11-11,9182.444950000006
2022-11-13,9109.000950000007
2022-11-14,9150.972950000007
2022-11-15,9176.648950000006
2022-11-16,9140.640950000006
2022-11-17,9089.297700000006
2022-11-18,9019.222950000007
2022-11-20,9024.510350000006
2022-11-21,9006.815800000008
2022-11-22,9023.00540000001
2022-11-23,8962.748600000008
2022-11-24,8961.591600000007
2022-11-25,8961.591600000007
2022-11-27,8961.591600000007
2022-11-28,8961.591600000007
2022-11-29,8961.591600000007
2022-11-30,8998.472100000008
2022-12-01,9135.414850000008
2022-12-02,9133.384850000008
2022-12-04,9184.120850000007
2022-12-05,8952.65760000001
2022-12-06,8936.805600000007
2022-12-07,8986.52160000001
2022-12-08,9054.717600000007
2022-12-09,9072.85835000001
2022-12-11,9015.58435000001
2022-12-12,8965.74110000001
2022-12-13,9112.897850000008
2022-12-14,9023.129850000008
2022-12-15,8873.18660000001
2022-12-16,8967.02660000001
2022-12-18,8963.53460000001
2022-12-19,8915.45060000001
2022-12-20,9082.037350000006
2022-12-21,9099.439350000008
2022-12-22,8937.56610000001
2022-12-23,8956.886100000007
2022-12-26,8982.290100000007
2022-12-27,9023.618100000009
2022-12-28,8981.654100000009
2022-12-29,9045.050100000008
2022-12-30,9082.490100000008
2023-01-02,9097.63410000001
2023-01-03,9185.290850000009
2023-01-04,9283.26285000001
2023-01-05,9114.82960000001
2023-01-06,9298.189600000009
2023-01-08,9339.877600000009
2023-01-09,9335.97035000001
2023-01-10,9315.16635000001
2023-01-11,9364.13835000001
2023-01-12,9488.15035000001
2023-01-13,9638.02035000001
2023-01-15,9655.086350000009
2023-01-16,9573.438350000011
2023-01-17,9532.264350000012
2023-01-18,9477.26110000001
2023-01-19,9651.66385000001
2023-01-20,9612.113850000012
2023-01-22,9646.189850000012
2023-01-23,9665.691850000012
2023-01-24,9665.607850000011
2023-01-25,9719.549850000012
2023-01-26,9607.591850000012
2023-01-27,9593.311850000013
2023-01-29,9579.997850000012
2023-01-30,9558.47985000001
2023-01-31,9329.929600000012
2023-02-01,9337.396850000014
2023-02-02,9051.662100000014
2023-02-03,9181.266600000015
2023-02-05,9139.311000000014
2023-02-06,9136.285800000016
2023-02-07,9125.650200000015
2023-02-08,9092.669850000015
2023-02-09,8988.416250000017
2023-02-10,8977.856250000017
2023-02-12,8992.848450000016
2023-02-13,8988.492050000015
2023-02-14,8976.923850000017
2023-02-15,9101.564450000018
2023-02-16,9190.155050000016
2023-02-17,9096.705050000017
2023-02-19,9115.096850000018
2023-02-20,9103.447450000016
2023-02-21,9150.609250000016
2023-02-22,9211.899850000018
2023-02-23,9225.240450000018
2023-02-24,9330.590450000016
2023-02-26,9315.662250000018
2023-02-27,9293.652850000017
2023-02-28,9214.248000000018
2023-03-01,9191.842800000019
2023-03-02,9159.357600000016
2023-03-03,9165.965850000019
2023-03-05,9139.605850000018
2023-03-06,9113.035850000017
2023-03-07,9071.992200000019
2023-03-08,9072.89540000002
2023-03-09,9020.178400000019
2023-03-10,9042.86365000002
2023-03-12,9068.189650000022
2023-03-13,9296.081650000022
2023-03-14,9268.69765000002
2023-03-15,9316.75965000002
2023-03-16,9394.92165000002
2023-03-17,9859.09165000002
2023-03-19,9712.07765000002
2023-03-20,9781.48965000002
2023-03-21,9517.36565000002
2023-03-22,9689.53765000002
2023-03-23,9837.559650000021
2023-03-24,9750.479650000021
2023-03-26,9707.06565000002
2023-03-27,9603.437650000022
2023-03-28,9670.063650000022
2023-03-29,9602.97565000002
2023-03-30,9727.26765000002
2023-03-31,9653.277650000022
2023-04-02,9594.883650000022
2023-04-03,9534.459150000022
2023-04-04,9626.868150000022
2023-04-05,9605.910150000022
2023-04-06,9540.53015000002
2023-04-09,9459.00815000002
2023-04-10,9441.95915000002
2023-04-11,9474.263150000023
2023-04-12,9494.251400000023
2023-04-13,9631.424150000023
2023-04-14,9348.367150000024
2023-04-16,9337.231150000023
2023-04-17,9308.408650000023
2023-04-18,9319.096650000023
2023-04-19,9214.420150000024
2023-04-20,9162.434000000023
2023-04-21,9205.394000000024
2023-04-23,9205.128800000024
2023-04-24,9179.700400000023
2023-04-25,9179.055200000024
2023-04-26,9192.206800000022
2023-04-27,9203.958400000023
2023-04-28,9195.598400000024
2023-04-30,9209.333200000025
2023-05-01,9168.334700000023
2023-05-02,9164.307200000025
2023-05-03,9389.403200000022
2023-05-04,9353.379200000023
2023-05-05,9141.161450000023
2023-05-07,9139.985450000026
