date,equity
2021-12-31,10000.0
2022-01-02,10000.0
2022-01-03,10000.0
2022-01-04,10000.0
2022-01-05,10000.0
2022-01-06,10000.0
2022-01-07,10000.0
2022-01-09,10000.0
2022-01-10,10000.0
2022-01-11,10000.0
2022-01-12,10000.0
2022-01-13,10000.0
2022-01-14,10000.0
2022-01-16,10000.0
2022-01-17,10000.0
2022-01-18,10000.0
2022-01-19,10000.0
2022-01-20,10000.0
2022-01-21,10000.0
2022-01-23,10000.0
2022-01-24,10000.0
2022-01-25,10000.0
2022-01-26,10000.0
2022-01-27,10000.0
2022-01-28,10000.0
2022-01-30,10000.0
2022-01-31,10000.0
2022-02-01,10000.0
2022-02-02,10000.0
2022-02-03,10000.0
2022-02-04,10000.0
2022-02-06,10000.0
2022-02-07,10000.0
2022-02-08,10000.0
2022-02-09,10000.0
2022-02-10,10000.0
2022-02-11,10000.0
2022-02-13,10000.0
2022-02-14,10000.0
2022-02-15,10000.0
2022-02-16,10000.0
2022-02-17,10000.0
2022-02-18,10000.0
2022-02-20,10000.0
2022-02-21,10000.0
2022-02-22,9961.02625
2022-02-23,10004.99425
2022-02-24,10004.7265
2022-02-25,10004.7265
2022-02-27,10004.7265
2022-02-28,10004.7265
2022-03-01,10004.7265
2022-03-02,10004.7265
2022-03-03,10004.7265
2022-03-04,10004.7265
2022-03-06,10004.7265
2022-03-07,9963.856749999999
2022-03-08,10129.510750000001
2022-03-09,9926.428750000001
2022-03-10,9960.7715
2022-03-11,9953.0115
2022-03-13,9921.2075
2022-03-14,9890.309
2022-03-15,9890.309
2022-03-16,9890.309
2022-03-17,9890.309
2022-03-18,9890.309
2022-03-20,9890.309
2022-03-21,9890.309
2022-03-22,9890.309
2022-03-23,9887.705750000001
2022-03-24,9905.53175
2022-03-25,9903.18175
2022-03-27,9901.19975
2022-03-28,9865.49575
2022-03-29,9865.406500000001
2022-03-30,9865.406500000001
2022-03-31,9865.406500000001
2022-04-01,9865.406500000001
2022-04-03,9865.406500000001
2022-04-04,9865.406500000001
2022-04-05,9865.406500000001
2022-04-06,9865.406500000001
2022-04-07,9865.406500000001
2022-04-08,9865.406500000001
2022-04-10,9865.406500000001
2022-04-11,9865.406500000001
2022-04-12,9865.406500000001
2022-04-13,9865.406500000001
2022-04-14,9865.406500000001
2022-04-17,9865.406500000001
2022-04-18,9827.566749999998
2022-04-19,9827.298999999999
2022-04-20,9827.298999999999
2022-04-21,9827.298999999999
2022-04-22,9827.298999999999
2022-04-24,9827.298999999999
2022-04-25,9827.298999999999
2022-04-26,9827.298999999999
2022-04-27,9827.298999999999
2022-04-28,9827.298999999999
2022-04-29,9827.298999999999
2022-05-01,9827.298999999999
2022-05-02,9827.298999999999
2022-05-03,9827.298999999999
2022-05-04,9827.298999999999
2022-05-05,9827.298999999999
2022-05-06,9827.298999999999
2022-05-08,9827.298999999999
2022-05-09,9827.298999999999
2022-05-10,9827.298999999999
2022-05-11,9753.488650000001
2022-05-12,9858.77605
2022-05-13,9890.51605
2022-05-15,9880.54825
2022-05-16,9852.21565
2022-05-17,9882.17785
2022-05-18,9886.33525
2022-05-19,9808.32265
2022-05-20,9792.93265
2022-05-22,9777.05485
2022-05-23,9776.187100000001
2022-05-24,9776.187100000001
2022-05-25,9776.187100000001
2022-05-26,9776.187100000001
2022-05-27,9776.187100000001
2022-05-29,9776.187100000001
2022-05-30,9776.187100000001
2022-05-31,9788.59525
2022-06-01,9763.857600000001
2022-06-02,9737.524150000001
2022-06-03,9692.056400000001
2022-06-05,9688.492400000001
2022-06-06,9688.313900000001
2022-06-07,9688.313900000001
2022-06-08,9688.313900000001
2022-06-09,9688.313900000001
2022-06-10,9688.313900000001
2022-06-12,9688.313900000001
2022-06-13,9688.313900000001
2022-06-14,9688.313900000001
2022-06-15,9688.313900000001
2022-06-16,9688.313900000001
2022-06-17,9688.313900000001
2022-06-19,9688.313900000001
2022-06-20,9688.313900000001
2022-06-21,9688.313900000001
2022-06-22,9688.313900000001
2022-06-23,9688.313900000001
2022-06-24,9688.313900000001
2022-06-26,9688.313900000001
2022-06-27,9688.313900000001
2022-06-28,9688.313900000001
2022-06-29,9688.313900000001
2022-06-30,9688.313900000001
2022-07-01,9688.313900000001
2022-07-03,9688.313900000001
2022-07-04,9688.313900000001
2022-07-05,9688.313900000001
2022-07-06,9688.313900000001
2022-07-07,9688.313900000001
2022-07-08,9688.313900000001
2022-07-10,9688.313900000001
2022-07-11,9688.313900000001
2022-07-12,9688.313900000001
2022-07-13,9688.313900000001
2022-07-14,9688.313900000001
2022-07-15,9688.313900000001
2022-07-17,9688.313900000001
2022-07-18,9688.313900000001
2022-07-19,9688.313900000001
2022-07-20,9688.313900000001
2022-07-21,9688.313900000001
2022-07-22,9688.313900000001
2022-07-24,9688.313900000001
2022-07-25,9688.313900000001
2022-07-26,9688.313900000001
2022-07-27,9688.313900000001
2022-07-28,9688.313900000001
2022-07-29,9688.313900000001
2022-07-31,9688.313900000001
2022-08-01,9688.313900000001
2022-08-02,9637.291400000002
2022-08-03,9647.39815
2022-08-04,9673.464150000002
2022-08-05,9654.654150000002
2022-08-07,9652.062150000002
2022-08-08,9666.38815
2022-08-09,9668.53615
2022-08-10,9665.732150000002
2022-08-11,9663.05815
2022-08-12,9676.988150000001
2022-08-14,9674.31615
2022-08-15,9650.312150000002
2022-08-16,9645.750150000002
2022-08-17,9635.936150000001
2022-08-18,9625.42215
2022-08-19,9625.342900000001
2022-08-21,9625.342900000001
2022-08-22,9640.116000000002
2022-08-23,9625.450800000002
2022-08-24,9612.5624
2022-08-25,9607.894
2022-08-26,9643.134000000002
2022-08-28,9651.068800000001
2022-08-29,9641.7404
2022-08-30,9676.0552
2022-08-31,9710.426800000001
2022-09-01,9735.224950000002
2022-09-02,9693.374950000001
2022-09-04,9704.55715
2022-09-05,9660.144550000003
2022-09-06,9658.946800000002
2022-09-07,9639.703350000002
2022-09-08,9641.93915
2022-09-09,9639.03915
2022-09-11,9639.346550000002
2022-09-12,9638.977300000002
2022-09-13,9638.977300000002
2022-09-14,9638.977300000002
2022-09-15,9638.977300000002
2022-09-16,9638.977300000002
2022-09-18,9638.977300000002
2022-09-19,9638.977300000002
2022-09-20,9638.977300000002
2022-09-21,9638.977300000002
2022-09-22,9638.977300000002
2022-09-23,9638.977300000002
2022-09-25,9638.977300000002
2022-09-26,9630.656950000002
2022-09-27,9644.569150000003
2022-09-28,9564.306550000001
2022-09-29,9532.673950000002
2022-09-30,9531.566200000001
2022-10-02,9531.566200000001
2022-10-03,9531.566200000001
2022-10-04,9531.566200000001
2022-10-05,9531.566200000001
2022-10-06,9531.566200000001
2022-10-07,9531.566200000001
2022-10-09,9531.566200000001
2022-10-10,9531.566200000001
2022-10-11,9531.566200000001
2022-10-12,9531.566200000001
2022-10-13,9531.566200000001
2022-10-14,9531.566200000001
2022-10-16,9531.566200000001
2022-10-17,9531.566200000001
2022-10-18,9531.566200000001
2022-10-19,9531.566200000001
2022-10-20,9531.566200000001
2022-10-21,9471.389200000001
2022-10-23,9471.389200000001
2022-10-24,9471.389200000001
2022-10-25,9471.389200000001
2022-10-26,9464.775950000003
2022-10-27,9458.94195
2022-10-28,9447.522700000001
2022-10-30,9447.522700000001
2022-10-31,9447.522700000001
2022-11-01,9447.522700000001
2022-11-02,9447.522700000001
2022-11-03,9437.889250000002
2022-11-04,9430.950750000002
2022-11-06,9420.188750000001
2022-11-07,9420.894750000003
2022-11-08,9433.010250000003
2022-11-09,9430.748250000002
2022-11-10,9551.186250000002
2022-11-11,9623.666250000002
2022-11-13,9592.190250000001
2022-11-14,9610.17825
2022-11-15,9621.182250000002
2022-11-16,9605.750250000001
2022-11-17,9584.063000000002
2022-11-18,9560.945250000002
2022-11-20,9566.232650000002
2022-11-21,9562.245000000003
2022-11-22,9570.339800000002
2022-11-23,9540.211400000004
2022-11-24,9539.632900000002
2022-11-25,9539.632900000002
2022-11-27,9539.632900000002
2022-11-28,9539.632900000002
2022-11-29,9539.632900000002
2022-11-30,9564.219900000004
2022-12-01,9665.737400000002
2022-12-02,9663.997400000002
2022-12-04,9707.485400000003
2022-12-05,9504.190900000003
2022-12-06,9493.622900000004
2022-12-07,9526.766900000002
2022-12-08,9572.230900000002
2022-12-09,9583.072400000005
2022-12-11,9533.980400000004
2022-12-12,9490.325900000003
2022-12-13,9585.535400000004
2022-12-14,9508.591400000005
2022-12-15,9380.816900000005
2022-12-16,9443.376900000005
2022-12-18,9441.048900000005
2022-12-19,9408.992900000005
2022-12-20,9518.903650000004
2022-12-21,9531.333650000004
2022-12-22,9419.488400000006
2022-12-23,9432.368400000003
2022-12-26,9449.304400000005
2022-12-27,9476.856400000004
2022-12-28,9448.880400000005
2022-12-29,9491.144400000005
2022-12-30,9516.104400000004
2023-01-02,9526.200400000005
2023-01-03,9587.369900000003
2023-01-04,9671.345900000004
2023-01-05,9526.751400000003
2023-01-06,9648.991400000003
2023-01-08,9676.783400000002
2023-01-09,9673.904150000004
2023-01-10,9659.044150000003
2023-01-11,9694.024150000005
2023-01-12,9782.604150000005
2023-01-13,9889.654150000004
2023-01-15,9901.844150000003
2023-01-16,9843.524150000005
2023-01-17,9814.114150000005
2023-01-18,9773.818900000002
2023-01-19,9889.689650000004
2023-01-20,9861.439650000004
2023-01-22,9885.779650000004
2023-01-23,9899.709650000003
2023-01-24,9899.649650000005
2023-01-25,9938.179650000004
2023-01-26,9858.209650000003
2023-01-27,9848.009650000004
2023-01-29,9838.499650000005
2023-01-30,9823.129650000003
2023-01-31,9663.616400000004
2023-02-01,9666.816650000004
2023-02-02,9544.358900000005
2023-02-03,9587.560400000004
2023-02-05,9573.575200000003
2023-02-06,9572.566800000004
2023-02-07,9569.021600000005
2023-02-08,9558.028150000006
2023-02-09,9523.276950000005
2023-02-10,9519.756950000005
2023-02-12,9524.754350000005
2023-02-13,9520.053250000004
2023-02-14,9515.095450000006
2023-02-15,9568.512850000005
2023-02-16,9606.480250000006
2023-02-17,9566.430250000005
2023-02-19,9574.312450000005
2023-02-20,9569.319850000005
2023-02-21,9589.532050000005
2023-02-22,9615.799450000006
2023-02-23,9621.516850000005
2023-02-24,9666.666850000005
2023-02-26,9660.269050000004
2023-02-27,9650.836450000004
2023-02-28,9616.122000000005
2023-03-01,9608.653600000005
2023-03-02,9597.825200000007
2023-03-03,9603.428200000004
2023-03-05,9592.884200000006
2023-03-06,9582.256200000005
2023-03-07,9567.974000000006
2023-03-08,9568.425600000006
2023-03-09,9542.067100000006
2023-03-10,9555.030100000007
2023-03-12,9569.502100000007
2023-03-13,9764.119600000007
2023-03-14,9740.647600000006
2023-03-15,9781.843600000006
2023-03-16,9848.839600000007
2023-03-17,10246.699600000007
2023-03-19,10120.687600000007
2023-03-20,10180.183600000006
2023-03-21,9974.837100000006
2023-03-22,10073.221100000006
2023-03-23,10157.805100000009
2023-03-24,10108.045100000007
2023-03-26,10083.237100000006
2023-03-27,10024.021100000007
2023-03-28,10062.093100000007
2023-03-29,10023.757100000006
2023-03-30,10090.447850000006
2023-03-31,10037.597850000006
2023-04-02,9995.887850000006
2023-04-03,9979.233600000007
2023-04-04,10042.947100000009
2023-04-05,10030.971100000006
2023-04-06,9993.611100000006
2023-04-09,9947.027100000007
2023-04-10,9935.720600000006
2023-04-11,9957.256600000006
2023-04-12,9975.845350000007
2023-04-13,10042.440100000007
2023-04-14,9882.061600000008
2023-04-16,9874.637600000007
2023-04-17,9856.474350000008
2023-04-18,9867.162350000008
2023-04-19,9808.816200000008
2023-04-20,9788.592750000009
2023-04-21,9810.072750000008
2023-04-23,9809.940150000008
2023-04-24,9797.225950000007
2023-04-25,9796.903350000008
2023-04-26,9803.479150000008
2023-04-27,9809.354950000008
2023-04-28,9805.174950000008
2023-04-30,9812.042350000007
2023-05-01,9791.543100000008
2023-05-02,9790.200600000007
2023-05-03,9865.232600000007
