campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
0,2022-09-06 00:00:00,2022-09-07 00:00:00,flat,long,7,1.0,fast,1,1,0.01,0.01,-27.74000000000001,0.32999999999992724,0.03925,-1.5719999999999998,0.01,-29.681249999999935,24.888264093485528,-1.1145815512003072,-1.1925801610152862,-29.681249999999636,0.0,-1.1925801610152742,0.0
1,2022-11-03 08:00:00,2022-11-04 04:00:00,flat,short,6,0.8333333333333334,fast,1,1,0.01,0.01,-23.089999999999918,0.049999999999954525,0.03925,0.23579999999999998,0.01,-22.94344999999987,23.768508626669185,-0.9714534623384845,-0.9652877410346409,-22.86344999999892,4.710750000000189,-0.9619219429840561,0.19819291458255592
2,2022-11-18 16:00:00,2022-11-24 00:00:00,flat,short,21,5.333333333333333,fast,1,1,0.01,0.01,-4.25,0.049999999999954525,0.03925,1.8863999999999999,0.060000000000000005,-2.4528499999999545,22.477646698530744,-0.18907673285379123,-0.10912396804245017,-2.5028499999989435,16.341350000000602,-0.11134840019362627,0.7270044866871566
3,2022-11-30 20:00:00,2023-01-31 04:00:00,reversal,long,249,61.333333333333336,"fast,medium,slow",3,9,0.03,0.03,182.0,3.1399999999991905,0.628,-96.94000000000001,1.4500000000000002,81.29200000000081,205.73016511176954,0.8846539344442884,0.3951389430705814,-80.44000000000051,195.05249999999978,-0.3909975960807638,0.9480986898252438
4,2023-01-31 08:00:00,2023-01-31 16:00:00,flat,short,3,0.3333333333333333,fast,1,1,0.01,0.01,-25.730000000000018,0.14999999999986358,0.11775,-1.048,0.02,-27.045749999999884,23.90095432309427,-1.076526052147568,-1.1315761552611714,-25.99775000000045,0.0,-1.087728533704621,0.0
5,2023-02-17 04:00:00,2023-03-03 04:00:00,reversal,short,61,14.0,"fast,medium,slow",3,3,0.03,0.03,-38.27999999999997,0.4499999999998181,0.157,11.5542,0.3900000000000001,-27.332799999999786,74.58770239416015,-0.5132213323546095,-0.366451829492737,-54.60555000000022,65.4610500000017,-0.7320985664826641,0.8776386441570694
6,2023-03-03 08:00:00,2023-03-07 12:00:00,flat,long,14,4.166666666666667,fast,1,1,0.01,0.01,-10.339999999999918,0.8999999999998636,0.11775,-1.6244,0.060000000000000005,-12.98214999999978,17.611124400165103,-0.587128894501647,-0.7371562260884418,-13.433749999998327,9.522249999999985,-0.7627991089468646,0.5406951755965517
7,2023-03-07 16:00:00,2023-03-09 12:00:00,flat,short,12,1.8333333333333333,fast,1,1,0.01,0.01,-8.129999999999882,0.09999999999990905,0.0785,0.4191999999999999,0.03,-7.889299999999791,18.881940535892806,-0.43057015165075385,-0.417822521207657,-7.236049999999523,5.56394999999975,-0.3832259711995421,0.29467045452363333
8,2023-03-10 16:00:00,2023-04-19 08:00:00,flat,long,161,39.666666666666664,"fast,medium,slow",3,3,0.03,0.03,284.1400000000003,0.9999999999997726,0.19625,-48.208,0.72,234.73575000000054,63.73128441889182,4.458406928258501,3.6832107204545528,0.0,352.31624999999985,0.0,5.528152354255126
9,2023-05-17 12:00:00,2023-07-11 04:00:00,reversal,short,233,54.666666666666664,"fast,medium,slow",3,12,0.03,0.03,-38.99999999999977,3.2999999999988177,0.9027499999999999,27.3528,0.9400000000000001,-15.84994999999859,256.3849130061251,-0.15211503493993836,-0.06182091533451475,-9.688349999998536,130.00744999999915,-0.037788299968208656,0.5070791743385199
10,2023-07-11 08:00:00,2023-07-27 12:00:00,reversal,long,74,16.166666666666668,"fast,medium,slow",3,5,0.03,0.03,-12.320000000000167,2.0599999999994907,0.3925,-19.6762,0.29000000000000004,-34.44869999999966,90.61135859159336,-0.1359652938825175,-0.38018081326059827,-18.664499999998952,74.77850000000035,-0.20598410938880446,0.8252662929053364
11,2023-07-27 16:00:00,2023-07-31 12:00:00,flat,short,12,3.8333333333333335,"fast,medium",2,2,0.02,0.02,-42.5600000000004,0.14999999999986358,0.11775,1.3623999999999998,0.09000000000000001,-41.465350000000264,42.86036748151352,-0.9929919527254946,-0.9674520410466626,-40.94134999999915,0.0,-0.9552262942602608,0.0
12,2023-08-02 16:00:00,2023-08-23 12:00:00,reversal,short,90,20.833333333333332,"fast,medium,slow",3,3,0.03,0.03,51.180000000000064,0.4699999999997999,0.157,16.034399999999998,0.5400000000000001,66.58740000000026,57.920730053911825,0.8836214590590005,1.1496298464819352,-15.040500000000975,135.58024999999907,-0.2596738678190258,2.340789728889861
13,2023-08-23 16:00:00,2023-08-25 16:00:00,flat,long,13,2.0,"fast,medium",2,2,0.02,0.02,-20.67999999999961,1.2799999999997453,0.157,-0.15720000000000023,0.05,-22.274199999999354,32.61671178806557,-0.6340308040360587,-0.6829075887456401,-23.688999999998487,0.0,-0.7262841255710599,0.0
14,2023-08-29 16:00:00,2023-09-05 04:00:00,reversal,long,28,6.5,"fast,medium,slow",3,3,0.03,0.03,-12.710000000000264,1.0299999999997453,0.19624999999999998,-7.336,0.09999999999999998,-21.272250000000007,47.869243313013584,-0.26551495533134867,-0.4443824160934042,-16.87224999999853,21.28150000000096,-0.3524653583862207,0.444575650817013
15,2023-09-05 08:00:00,2023-09-15 12:00:00,reversal,short,50,10.166666666666666,"fast,medium",2,2,0.02,0.02,1.5699999999999363,0.459999999999809,0.157,3.9562,0.14,4.909200000000127,26.405014241576374,0.05945840383330949,0.18591923318375944,-0.5684999999994034,37.930850000000646,-0.02153000164280404,1.4365017815546606
16,2023-09-15 16:00:00,2023-09-21 08:00:00,flat,long,23,5.666666666666667,"fast,medium",2,2,0.02,0.02,-13.160000000000082,0.459999999999809,0.157,-5.8164,0.1,-19.59339999999989,27.19223568736927,-0.4839616775649261,-0.7205512715197956,-20.034999999999854,26.462250000000495,-0.7367912013687814,0.9731546278223879
17,2023-09-21 12:00:00,2023-10-11 04:00:00,reversal,short,83,19.666666666666668,"fast,medium,slow",3,4,0.03,0.03,297.72000000000025,1.029999999999518,0.27475,11.4494,0.43000000000000005,307.8646500000008,64.63541122661134,4.606143820392754,4.763095711120786,-10.073450000001685,282.664850000001,-0.1558503273798976,4.373219642851499
18,2023-10-11 08:00:00,2023-11-07 04:00:00,reversal,long,114,26.833333333333332,"fast,medium,slow",3,2,0.03,0.03,103.5,0.5199999999997544,0.157,-41.92,0.6600000000000001,60.90300000000025,39.77001382793813,2.602463264101056,1.5313799050584276,-12.792499999999563,294.9122500000012,-0.32166194498561956,7.41544248075739
19,2023-11-07 08:00:00,2023-11-15 04:00:00,reversal,short,36,7.833333333333333,"fast,medium",2,2,0.02,0.02,-5.6400000000001,0.4499999999998181,0.19625,3.1963999999999997,0.16000000000000003,-3.0898499999999185,39.447208923020995,-0.14297589497412205,-0.0783287356535056,-3.237749999998414,50.8684000000012,-0.08207805034613984,1.28953103118824
20,2023-11-15 08:00:00,2023-11-20 12:00:00,flat,long,20,5.166666666666667,fast,1,1,0.01,0.01,-3.1700000000000728,0.31999999999970896,0.0785,-1.9126000000000003,0.060000000000000005,-5.481099999999782,18.48678405257698,-0.17147384807354787,-0.29648747907755973,-13.992500000000291,18.40350000000035,-0.7568920565202251,0.9954949410162542
21,2023-11-21 12:00:00,2023-12-08 16:00:00,flat,long,80,17.166666666666668,"fast,medium,slow",3,3,0.03,0.03,41.93999999999983,0.5499999999994998,0.19624999999999998,-25.676000000000002,0.37,15.517750000000326,58.897631251849404,0.7120829668117238,0.26346984878976887,-17.662500000000364,232.63025000000198,-0.29988472583005205,3.9497386406808563
22,2023-12-22 00:00:00,2024-01-03 08:00:00,reversal,long,38,12.333333333333334,"fast,medium",2,2,0.02,0.02,2.8800000000001083,0.3500000000003638,0.11775,-13.100000000000001,0.19000000000000006,-10.687750000000257,43.32864793508669,0.06646872536421661,-0.24666705538590153,-1.1185000000004948,67.93749999999818,-0.025814329624967488,1.567957996330269
23,2024-01-03 12:00:00,2024-01-05 16:00:00,flat,short,14,2.1666666666666665,fast,1,1,0.01,0.01,-1.009999999999991,0.09999999999990905,0.0785,-1.1003999999999998,0.03,-2.2888999999998996,22.95343736284961,-0.04400212412780872,-0.09971926922389887,-6.972700000000259,7.4614999999994325,-0.30377585238216437,0.3250711378016067
24,2024-01-08 12:00:00,2024-01-11 12:00:00,flat,short,19,3.0,"fast,medium",2,2,0.02,0.02,-21.019999999999982,0.09999999999990905,0.0785,2.3579999999999997,0.06,-18.84049999999989,49.56560843191514,-0.42408437352027484,-0.38011235201278293,-39.10689999999886,0.0,-0.7889926349581144,0.0
25,2024-01-11 16:00:00,2024-01-12 08:00:00,flat,short,5,0.6666666666666666,"fast,medium",2,2,0.02,0.02,-47.5600000000004,0.3999999999996362,0.157,0.9431999999999999,0.04,-47.173800000000035,50.24107285242682,-0.9466358359762432,-0.9389488982164794,-47.246900000000096,0.0,-0.9404038830695055,0.0
26,2024-01-12 12:00:00,2024-01-16 08:00:00,flat,long,12,3.8333333333333335,fast,1,1,0.01,0.01,-14.810000000000173,0.4499999999998181,0.11775,-1.6244,0.060000000000000005,-17.00214999999999,25.31728264044082,-0.5849758921734858,-0.6715629888668001,-17.205250000000888,0.0,-0.6795851768277021,0.0
27,2024-01-17 16:00:00,2024-01-19 12:00:00,flat,short,12,1.8333333333333333,"fast,medium,slow",3,3,0.03,0.03,-79.21000000000004,0.29999999999972715,0.157,1.4147999999999998,0.06,-78.25219999999976,73.96901376219404,-1.0708538071719524,-1.0579051418959824,-78.27219999999943,3.4222500000014406,-1.0581755253847223,0.04626599471778507
28,2024-01-29 12:00:00,2024-02-05 04:00:00,reversal,long,29,6.666666666666667,"fast,medium",2,2,0.02,0.02,-28.529999999999745,0.34999999999990905,0.11775,-5.764,0.08999999999999998,-34.76174999999966,40.634734275113146,-0.7021086887597299,-0.8554688647561696,-27.720499999999447,21.607500000000073,-0.6821873083338198,0.5317495090212425
29,2024-02-05 08:00:00,2024-02-16 20:00:00,reversal,short,58,11.5,"fast,medium,slow",3,3,0.03,0.03,-16.219999999999573,0.3999999999996362,0.23550000000000001,5.135199999999999,0.16999999999999998,-11.720299999999208,63.85785337133282,-0.2540016480929984,-0.1835373314515565,-14.302700000000186,57.443199999999706,-0.2239771499494372,0.8995479329060442
30,2024-02-19 00:00:00,2024-02-23 08:00:00,flat,long,27,4.333333333333333,fast,1,1,0.01,0.01,-3.0299999999999727,0.29999999999972715,0.0785,-2.9082,0.05,-6.3166999999997,18.45201000870668,-0.16420975268115784,-0.3423312688980296,-6.542499999999563,9.367500000000291,-0.35456841812422873,0.5076682700464712
31,2024-02-23 16:00:00,2024-03-18 00:00:00,reversal,long,93,23.333333333333332,"fast,medium,slow",3,4,0.03,0.03,271.22999999999934,0.40000000000009095,0.23550000000000001,-38.251999999999995,0.5900000000000001,232.34249999999923,71.26080391344044,3.8061596993693594,3.260452973309459,-33.514500000001135,347.94774999999936,-0.4703076328006453,4.882736804690653
