year,start_equity,end_equity,pnl,return_pct,max_dd_pct,trades,campaigns
2021,10000.0,10000.0,0.0,0.0,0.0,0,0
2022,10000.0,8920.594808744238,-1079.4051912557625,-10.794051912557624,12.307113711965048,38,16
2023,8920.594808744238,9708.60707562119,788.0122668769527,8.833629189216396,8.274842294631386,60,32
2024,9708.60707562119,9606.282983118734,-102.32409250245655,-1.0539523507898219,9.272633457113772,65,35
2025,9606.282983118734,10928.044534808238,1321.761551689504,13.759344316758693,14.749373953413897,45,24
2026,10928.044534808238,10928.044534808238,0.0,0.0,0.0,0,0
