sleeve,direction,trades,gross_pnl,spread_slip,commission,swap,net_pnl,avg_holding_nights,total_lot_nights,gross_mean_R,net_mean_R,win_rate_pct
fast,long,88,3369.3600000000033,51.198944802936055,14.8038817556505,-950.5360000000001,2352.8211734414167,6.2272727272727275,14.16,0.4271119321739802,28.144788039549415,43.18181818181818
fast,short,74,-1322.2500000000007,40.67012954104194,11.759535104286886,303.47459999999995,-1071.2050646453295,5.027027027027027,9.870000000000001,-0.22025162496422052,-12.640175962424976,27.027027027027028
medium,long,51,4084.3900000000012,29.94369641260933,8.69974786163188,-1126.076,2919.67055572576,11.196078431372548,16.79,0.9643098413644908,35.16073722993626,45.09803921568628
medium,short,42,-2194.9100000000026,23.913368662847727,6.947715306164349,206.08919999999995,-2019.681883969015,5.428571428571429,6.739999999999999,-0.6244337773990086,-23.693947122851654,14.285714285714285
slow,long,30,2683.11,31.173497323290672,8.49504921864606,-940.58,1702.8614534580634,16.9,14.010000000000002,1.1170115591550007,20.407680639711433,50.0
slow,short,17,-487.16999999999575,16.870363257310242,4.597320753620219,179.44379999999995,-329.1938840109263,11.235294117647058,5.93,-0.3823166386758525,-3.8395315723044074,23.52941176470588
TOTAL,,302,6132.530000000005,193.77000000003594,55.30324999999989,-2328.1844,3555.2723499999693,,67.5,,,
