sleeve,direction,entry_time,exit_time,entry_price,exit_price,lots,atr_at_entry,stop_price,stop_dist,reason,reason_code,points,gross,r_multiple,entry_bar,exit_bar,ambiguous,event_window
fast,short,2023-11-08 20:00:00,2023-11-14 16:00:00,1953.73,1954.23,0.03,7.828134032677035,1973.3003350816925,19.570335081692587,EXIT_CHANNEL,3,-0.5,-1.5,-0.02554887271540556,2875,2897,False,
medium,short,2023-11-08 20:00:00,2023-11-15 12:00:00,1953.73,1971.45,0.03,7.828134032677035,1973.3003350816925,19.570335081692587,EXIT_CHANNEL,3,-17.720000000000027,-53.16000000000008,-0.9054520490339745,2875,2902,False,
fast,long,2023-11-15 12:00:00,2023-11-20 16:00:00,1971.45,1968.28,0.03,7.394713621030792,1952.9632159474231,18.48678405257698,EXIT_CHANNEL,3,-3.1700000000000728,-9.510000000000218,-0.17147384807354787,2903,2921,False,
fast,long,2023-11-21 16:00:00,2023-12-04 20:00:00,1997.64,2026.01,0.03,8.367658064148907,1976.720854839628,20.919145160372267,EXIT_CHANNEL,3,28.36999999999989,85.10999999999967,1.3561739632526664,2928,2982,False,
medium,long,2023-11-21 16:00:00,2023-12-04 20:00:00,1997.64,2026.01,0.03,8.367658064148907,1976.720854839628,20.919145160372267,EXIT_CHANNEL,3,28.36999999999989,85.10999999999967,1.3561739632526664,2928,2982,False,
fast,short,2023-12-04 20:00:00,2023-12-07 16:00:00,2026.01,2037.17,0.01,14.353992814919593,2061.894982037299,35.88498203729898,EXIT_CHANNEL,3,-11.160000000000082,-11.160000000000082,-0.3109936069746485,2983,2999,False,
fast,short,2023-12-11 12:00:00,2023-12-13 22:21:00,1993.45,2020.55,0.02,10.813546324030623,2020.4838658100766,27.03386581007656,EXIT_STOP_GAP,8,-27.09999999999991,-54.19999999999982,-1.0024463460160662,3011,3025,True,
medium,short,2023-12-11 12:00:00,2023-12-13 22:21:00,1993.45,2020.55,0.02,10.813546324030623,2020.4838658100766,27.03386581007656,EXIT_STOP_GAP,8,-27.09999999999991,-54.19999999999982,-1.0024463460160662,3011,3025,True,
fast,long,2023-12-14 04:00:00,2023-12-18 00:00:00,2032.43,2019.68,0.02,11.45100710540633,2003.8024822364841,28.627517763515826,EXIT_CHANNEL,3,-12.75,-25.5,-0.445375673340745,3027,3037,False,
fast,long,2023-12-22 04:00:00,2023-12-29 16:00:00,2048.62,2059.14,0.03,8.665729587017339,2026.9556760324565,21.664323967543346,EXIT_CHANNEL,3,10.519999999999982,31.559999999999945,0.48559096585523,3063,3088,False,
