sleeve,direction,trades,gross_pnl,spread_slip,commission,swap,net_pnl,avg_holding_nights,total_lot_nights,gross_mean_R,net_mean_R,win_rate_pct
fast,long,90,339.5910000000004,5.17897264797343,1.5569083654244298,-100.13640000000001,232.71871898660257,6.388888888888889,15.030000000000001,0.43832873838619996,27.910275916921556,42.22222222222222
fast,short,75,-120.77799999999999,4.0531090288487714,1.218450025114771,30.724739999999997,-95.32481905396354,5.226666666666667,10.09,-0.19488095606719852,-11.299133781651914,26.666666666666668
medium,long,51,406.88700000000034,2.9388019720072363,0.8730076334549854,-114.5464,288.52879039453813,11.372549019607844,17.1,0.986828944096582,34.93092092064871,45.09803921568628
medium,short,43,-218.52700000000036,2.404474340733193,0.7142789728268063,21.693600000000004,-199.95215331356036,5.744186046511628,7.119999999999998,-0.6096363635136348,-23.491819497107596,16.27906976744186
slow,long,29,245.46999999999986,3.005317643008025,0.8379827292957347,-94.89640000000001,146.73029962769607,16.93103448275862,14.170000000000002,1.0565842816516189,17.574984464456403,48.275862068965516
slow,short,18,-52.0599999999996,1.717324367433157,0.47884727388327697,18.816840000000006,-35.43933164131602,11.5,6.219999999999999,-0.39277494112591826,-4.162257361930049,22.22222222222222
TOTAL,,306,600.5830000000007,19.298000000003814,5.679475000000004,-238.34402,337.2615049999969,,69.72999999999999,,,
