year,start_equity,end_equity,pnl,return_pct,max_dd_pct,trades,campaigns
2021,10000.0,10000.0,0.0,0.0,0.0,0,0
2022,10000.0,9516.104400000004,-483.8955999999962,-4.8389559999999605,7.675779883475349,38,14
2023,9516.104400000004,10250.08320000002,733.9788000000153,7.713017524271959,7.425639276084517,79,26
2024,10250.08320000002,9790.54175,-459.5414500000188,-4.483294828280204,7.873513915699207,86,37
2025,9790.54175,11145.024099999988,1354.4823499999875,13.83460062360684,8.030037123356701,39,17
2026,11145.024099999988,11145.024099999988,0.0,0.0,0.0,0,0
