campaign_id,start,end,close_reason,direction,bars,days,sleeves,n_sleeves,trades,max_gross_exposure_lots,max_net_exposure_lots,gross_pnl,spread_slip,commission,swap,lot_nights,net_pnl,risk_cash,gross_R,net_R,mae_usd,mfe_usd,mae_R,mfe_R
67,2024-08-09 12:00:00,2024-08-14 16:00:00,flat,long,20,5.166666666666667,fast,1,1,0.02,0.02,29.140000000000327,0.3000000000001819,0.0785,-7.336,0.1,21.42550000000015,79.74515957740336,0.36541402831749376,0.2686746144034464,-5.802499999999782,81.78549999999996,-0.07276303703885223,1.0255857588524377
68,2024-08-16 12:00:00,2024-09-04 04:00:00,reversal,long,77,18.666666666666668,"fast,medium,slow",3,5,0.06,0.05,-193.27999999999975,1.7000000000020918,0.628,-38.77600000000001,0.5200000000000001,-234.38400000000183,355.0188876359431,-0.5444217384800107,-0.6602014939564363,-198.13000000000102,163.97375000000284,-0.5580829834698119,0.4618733135352252
69,2024-09-04 08:00:00,2024-09-05 04:00:00,reversal,short,6,0.8333333333333334,fast,1,1,0.02,0.02,-82.9399999999996,0.2000000000007276,0.157,-2.6723999999999997,0.04,-85.96940000000032,57.56466947535014,-1.4408143181559563,-1.4934403477607636,-47.15699999999924,0.0,-0.8192003954820313,0.0
70,2024-09-05 08:00:00,2024-09-06 16:00:00,flat,long,9,1.3333333333333333,fast,1,1,0.02,0.02,-51.5599999999995,0.6000000000003638,0.157,-0.5764,0.04,-52.89339999999986,58.529359518619614,-0.8809254094707291,-0.9037071383494839,-53.404999999998836,13.195000000003347,-0.9124480506746261,0.22544241229575895
71,2024-09-12 16:00:00,2024-10-08 12:00:00,reversal,long,108,25.833333333333332,"fast,medium,slow",3,7,0.06,0.04,208.08000000000175,1.9000000000023647,0.7065,-52.4,0.8,153.07349999999937,444.49903565983317,0.46812250040344633,0.3443730755743274,0.0,330.8249999999989,0.0,0.7442648317760876
72,2024-10-08 16:00:00,2024-10-11 08:00:00,flat,short,17,2.6666666666666665,"fast,medium",2,2,0.04,0.04,-92.51999999999953,0.6000000000012733,0.314,3.1963999999999997,0.12000000000000001,-90.2376000000008,151.21258968256208,-0.6118538158378554,-0.5967598345444317,-101.88960000000225,7.794099999997343,-0.6738169104430873,0.05154398860808719
73,2024-10-11 16:00:00,2024-11-06 04:00:00,reversal,long,106,25.5,"fast,medium,slow",3,3,0.06,0.04,344.71999999999935,0.4000000000005457,0.157,-63.4564,0.9600000000000002,280.70659999999884,189.2211162031349,1.8217839896363968,1.4834845372048824,-36.610499999998865,428.6990000000005,-0.19347999173990882,2.2655980928670694
74,2024-11-06 08:00:00,2024-11-20 12:00:00,reversal,short,62,14.166666666666666,"fast,medium,slow",3,5,0.06,0.05,196.34000000000015,1.740000000002965,0.7065,7.1526000000000005,0.5299999999999999,201.04609999999718,389.43854662048767,0.5041617007453957,0.5162460206999461,-47.530800000000454,509.34114999999474,-0.12204955162366031,1.3078858125884327
75,2024-11-20 16:00:00,2024-11-25 16:00:00,flat,long,19,5.0,"fast,medium",2,1,0.04,0.04,-117.63999999999942,0.6000000000003638,0.157,-8.384,0.16,-126.78099999999978,67.37500413460809,-1.746048130326897,-1.8817215913887713,-174.88100000000122,184.68699999999808,-2.595636204349726,2.7411797946759764
76,2024-11-29 04:00:00,2024-12-02 00:00:00,flat,long,6,2.8333333333333335,fast,1,1,0.02,0.02,-53.0,0.3000000000001819,0.0785,-3.144,0.06,-56.52250000000018,76.41550469378447,-0.693576522361318,-0.7396731883993909,-56.52249999999913,3.2214999999996508,-0.7396731883993771,0.0421576748450329
77,2024-12-06 00:00:00,2024-12-09 08:00:00,flat,short,9,3.3333333333333335,fast,1,1,0.02,0.02,-76.19999999999982,0.1000000000003638,0.0785,1.4147999999999998,0.06,-74.96370000000019,68.48507886168451,-1.1126511243988884,-1.0945990169829574,-74.76369999999952,0.0,-1.0916786728244203,0.0
78,2024-12-09 12:00:00,2024-12-13 12:00:00,reversal,long,25,4.0,"fast,medium",2,2,0.04,0.04,-41.4399999999996,1.0000000000009095,0.314,-11.0564,0.16,-53.81040000000051,141.02230628789914,-0.29385422129885763,-0.3815736773595645,-42.16350000000239,172.28700000000026,-0.29898461534110055,1.2217003432653681
79,2024-12-13 16:00:00,2025-01-02 00:00:00,flat,short,67,19.333333333333332,"fast,medium,slow",3,3,0.06,0.04,-94.22000000000025,0.6000000000012733,0.314,10.637199999999998,0.4600000000000001,-84.49680000000153,208.7824289894304,-0.45128318726845607,-0.40471221840358595,-17.34519999999975,144.52420000000166,-0.08307787242420601,0.6922239610849541
80,2025-01-02 12:00:00,2025-01-06 12:00:00,flat,long,13,4.0,"fast,medium",2,2,0.04,0.04,-84.80000000000018,0.7000000000007276,0.2355,-7.9124,0.18000000000000002,-93.64790000000092,111.39308294969425,-0.7612680945215993,-0.8406976225112006,-94.3595000000023,35.84699999999884,-0.8470858109081656,0.32180633707918427
